grid_id,lat,lon
195195,22.64636027,113.8548079
195196,22.64645562,113.8596669
195197,22.64655083,113.8645259
195202,22.64702464,113.8888214
195206,22.64740105,113.9082582
195207,22.64749479,113.9131175
195208,22.64758838,113.9179768
195209,22.64768182,113.9228362
195210,22.64777511,113.9276955
195212,22.64796126,113.9374143
195214,22.64814682,113.9471332
195218,22.64851618,113.9665712
195239,22.65041672,114.0686276
195242,22.65068293,114.083208
195243,22.65077137,114.0880682
195245,22.65094782,114.0977886
195246,22.65103582,114.1026488
195247,22.65112368,114.1075091
195248,22.65121139,114.1123694
195249,22.65129895,114.1172297
195250,22.65138636,114.1220901
195251,22.65147363,114.1269504
195252,22.65156075,114.1318108
195257,22.65199414,114.1561131
195258,22.65208038,114.1609737
195259,22.65216647,114.1658342
195260,22.65225242,114.1706948
195261,22.65233821,114.1755554
195262,22.65242386,114.180416
195272,22.65327226,114.2290235
195273,22.65335629,114.2338844
195275,22.65352392,114.2436063
195295,22.65516775,114.3408295
195305,22.65596759,114.3894445
195307,22.65612579,114.3991678
196017,22.64990855,113.8061151
196018,22.65000539,113.8109739
196026,22.65077484,113.849846
196027,22.65087036,113.8547051
196028,22.65096573,113.8595643
196038,22.65191137,113.9081572
196039,22.65200513,113.9130166
196040,22.65209873,113.9178761
196041,22.6521922,113.9227355
196042,22.65228551,113.9275951
196053,22.65330228,113.9810513
196066,22.65448097,114.0442309
196067,22.65457061,114.049091
196071,22.6549277,114.0685318
196073,22.65510536,114.0782523
196077,22.65545892,114.0976937
196078,22.65554694,114.1025541
196079,22.65563482,114.1074145
196080,22.65572254,114.112275
196081,22.65581012,114.1171355
196082,22.65589756,114.121996
196083,22.65598484,114.1268565
196087,22.65633252,114.1462988
196088,22.65641907,114.1511595
196089,22.65650547,114.1560201
196090,22.65659173,114.1608808
196094,22.65693529,114.1803238
196095,22.65702081,114.1851846
196099,22.65736142,114.2046281
196100,22.65744621,114.209489
196103,22.65769968,114.2240719
196107,22.65803558,114.2435161
196110,22.65828596,114.2580995
196114,22.65861775,114.2775443
196118,22.65894718,114.2969895
196131,22.66000155,114.3601889
162890,22.48250252,114.5529995
163586,22.47563363,113.8926674
164552,22.49138041,114.5431279
164556,22.49167553,114.5625537
165373,22.49506942,114.4896271
165386,22.49604113,114.5527613
166222,22.50084809,114.5721091
166911,22.49339327,113.877703
167039,22.50424589,114.4991775
167740,22.49762044,113.8630401
168705,22.5134219,114.5087291
168706,22.513497,114.5135862
170365,22.52214528,114.4891379
171198,22.52673366,114.4939138
172029,22.53117055,114.4889747
172031,22.53132192,114.49869
172032,22.53139739,114.5035476
172042,22.53214399,114.5521253
172046,22.53243854,114.571557
172737,22.52515335,113.886703
172863,22.53583458,114.4986086
173571,22.52985135,113.8963119
173614,22.53374574,114.1051038
173696,22.54042274,114.5033853
174396,22.53370199,113.862225
175233,22.53868422,113.8863994
175368,22.55004707,114.5420899
175370,22.55019535,114.5518068
176191,22.55388521,114.4982831
176893,22.54732727,113.8667744
177795,22.55810735,114.2066339
177849,22.56245392,114.4689681
177867,22.56380782,114.5564268
178629,22.56278757,114.2162582
178680,22.56688984,114.4640269
178688,22.56749874,114.5028977
179511,22.57132557,114.4590854
180250,22.56805432,114.0072068
180295,22.57197892,114.2257929
181079,22.57229285,113.9925382
181114,22.57538702,114.1625484
181124,22.5762381,114.2111281
181130,22.57674171,114.2402771
181133,22.57699154,114.2548519
181173,22.58019649,114.4492015
181948,22.58006984,114.172172
181949,22.58015534,114.1770301
181956,22.58074969,114.2110373
181972,22.58208122,114.2887722
182002,22.58447667,114.4345404
182006,22.58478608,114.4539777
182009,22.5850166,114.4685558
182763,22.58310514,114.0894936
182779,22.58449562,114.1672217
182780,22.58458127,114.1720799
182787,22.58517678,114.206088
182791,22.58551385,114.2255217
183581,22.58636852,114.0213895
183592,22.58735129,114.0748249
183596,22.58770426,114.0942567
183620,22.58977285,114.2108555
184424,22.59186233,114.0747296
184446,22.59377508,114.1816126
184469,22.59569888,114.2933661
185300,22.60012872,114.2884186
185310,22.60094259,114.3370121
185351,22.60412594,114.5362683
186112,22.60296845,114.1911466
186113,22.60305345,114.1960056
186133,22.60472265,114.2931895
186148,22.60593601,114.3660834
186163,22.60711634,114.4389822
186889,22.60257789,113.9238408
186898,22.6034104,113.9675616
186900,22.60359379,113.9772777
186972,22.60980501,114.3271188
186976,22.61012776,114.346558
186991,22.61131716,114.4194578
186993,22.61147325,114.4291781
187710,22.60605441,113.8703049
187715,22.60652656,113.8945934
187776,22.61199143,114.1909633
187777,22.61207647,114.1958226
187792,22.61333443,114.2687144
187797,22.61374641,114.2930129
187812,22.61496031,114.3659115
187816,22.61527844,114.3853519
187824,22.61590763,114.4242339
187826,22.61606346,114.4339546
187848,22.61773879,114.5408879
187851,22.61796173,114.5554705
188547,22.61103684,113.8944921
188552,22.61150542,113.918782
188561,22.61233963,113.9625055
188568,22.61298024,113.996514
188608,22.61650292,114.1908717
188615,22.61709524,114.2248881
188634,22.61866668,114.3172243
188653,22.62018509,114.4095684
189361,22.61382948,113.8069495
189374,22.61507476,113.8701007
189375,22.61516953,113.8749586
189438,22.62084381,114.1810608
189453,22.62210894,114.2539564
189476,22.6239846,114.3657395
189498,22.62570595,114.4726732
190212,22.62015144,113.8991476
190221,22.6209913,113.942873
190253,22.62388117,114.0983575
190267,22.62509821,114.1663898
190289,22.62695252,114.273307
190291,22.62711757,114.2830273
190293,22.62728203,114.2927477
190296,22.62752762,114.3073284
191084,22.62830423,114.0934033
191124,22.63171172,114.2877989
191161,22.63465425,114.4676469
191179,22.63601295,114.5551511
191860,22.62764892,113.8212112
191880,22.62954692,113.9183796
191962,22.63671452,114.3168737
192777,22.63982139,114.2341557
192786,22.64057055,114.2779004
192841,22.64488986,114.5452677
192845,22.64518663,114.564715
193542,22.63838042,113.9084603
193619,22.64516488,114.2826722
194354,22.6409856,113.8111824
194374,22.64289074,113.9083593
194415,22.64661254,114.1076037
194421,22.64713647,114.1367648
194450,22.64959415,114.2777224
195270,22.65310376,114.2193019
195297,22.65532889,114.3505524
195309,22.6562834,114.4088911
195326,22.65759932,114.491543
196015,22.64971443,113.7963974
196030,22.65115603,113.8692826
196125,22.65951801,114.3310195
196127,22.65967978,114.3407426
163587,22.47572716,113.8975205
165260,22.4855835,113.941002
166077,22.48869449,113.8680972
166080,22.48897703,113.8826578
166926,22.49478875,113.9505117
171073,22.51613276,113.8869053
171196,22.52658203,114.4841989
171201,22.52696001,114.5084863
171203,22.52711017,114.5182014
171932,22.52312673,114.0178908
172053,22.53294835,114.6055632
175360,22.54944809,114.5032228
177022,22.55832214,114.4933431
177028,22.55877422,114.5224949
177032,22.55907267,114.5419299
177847,22.56230056,114.4592509
177851,22.5626067,114.4786854
178585,22.55894222,114.002545
179418,22.56354354,114.0073042
180280,22.57070368,114.1529255
180289,22.57147278,114.1966453
181115,22.57547279,114.1674063
181122,22.57606906,114.201412
181138,22.57740499,114.2791436
181182,22.58088526,114.4929349
181916,22.57725668,114.0167263
181960,22.58108609,114.2304704
181963,22.58133685,114.2450456
182004,22.58463167,114.444259
182015,22.58547369,114.4977127
182739,22.58094907,113.9729131
182742,22.58122319,113.9874849
182758,22.58266292,114.0652048
182805,22.58667509,114.2935426
182840,22.58945242,114.4636137
183670,22.59381103,114.4538117
183677,22.5943471,114.4878299
183679,22.59449894,114.4975495
184410,22.59060817,114.0067192
184414,22.59096943,114.0261502
184442,22.59343259,114.1621785
185275,22.59802984,114.1669446
185276,22.59811555,114.1718033
185327,22.60229247,114.4196262
185328,22.60237055,114.424486
185341,22.60337228,114.487666
185345,22.6036755,114.5071067
186057,22.59806748,113.9239411
186108,22.60262698,114.171711
186131,22.60455837,114.2834707
186168,22.60750243,114.4632828
186886,22.60229774,113.9092676
186891,22.60276392,113.9335564
186895,22.60313422,113.9529878
186896,22.60322643,113.9578457
186944,22.60747994,114.191055
186970,22.60964275,114.3173994
187003,22.61224488,114.4777812
187735,22.60837847,113.9917538
187753,22.60999503,114.0792066
187754,22.61008344,114.0840653
187755,22.61017171,114.0889241
187782,22.61249946,114.2201193
188546,22.61094268,113.8896342
188564,22.61261505,113.9770804
188604,22.61616122,114.1714342
188606,22.61633236,114.1811529
188610,22.61667289,114.2005905
188659,22.62065356,114.4387314
189377,22.61535861,113.8846746
189388,22.61638811,113.9381145
189444,22.62135383,114.2102184
189482,22.62446111,114.3949022
190211,22.62005739,113.8942894
190216,22.62052618,113.9185809
190276,22.62586539,114.2101273
190326,22.62991072,114.4531468
191100,22.62969544,114.1711571
191889,22.63038187,113.9621088
191964,22.63687699,114.3265951
191977,22.63791873,114.3897859
192727,22.63544256,113.9911644
192779,22.6399889,114.2438766
193533,22.63753056,113.8647309
193558,22.63986189,113.9862067
194381,22.64354365,113.9423737
194392,22.64455512,113.9958273
194444,22.64909582,114.2485572
195185,22.64539868,113.8062195
195244,22.65085967,114.0929284
195314,22.65667485,114.4331999
196014,22.64961715,113.7915386
196084,22.65607198,114.131717
196085,22.65615898,114.1365776
196093,22.65684962,114.175463
196120,22.65911101,114.3067123
196122,22.65927425,114.3164351
166230,22.50142924,114.6109646
166231,22.50150123,114.6158216
157055,22.45009352,114.5001503
157056,22.45016868,114.5050051
157057,22.4502437,114.5098599
157058,22.45031857,114.5147148
157886,22.4545309,114.4952143
157887,22.45460623,114.5000693
157888,22.45468141,114.5049243
157889,22.45475645,114.5097793
157890,22.45483134,114.5146343
157891,22.45490608,114.5194894
158592,22.44838425,113.8835668
158593,22.44847795,113.888419
158718,22.4590436,114.4951332
158719,22.45911894,114.4999883
158720,22.45919414,114.5048435
158721,22.45926919,114.5096986
158722,22.4593441,114.5145538
158723,22.45941886,114.519409
158724,22.45949347,114.5242642
159424,22.45289457,113.8834659
159425,22.45298829,113.8883183
159426,22.45308186,113.8931706
159550,22.46355629,114.4950521
159551,22.46363165,114.4999073
159552,22.46370686,114.5047626
159553,22.46378193,114.509618
159554,22.46385685,114.5144733
159555,22.46393163,114.5193287
159556,22.46400626,114.524184
159557,22.46408075,114.5290394
160255,22.457311,113.8785125
160256,22.45740489,113.883365
160257,22.45749863,113.8882175
160259,22.45768567,113.8979226
160379,22.46784197,114.4804047
160380,22.46791778,114.4852601
160381,22.46799345,114.4901155
160382,22.46806898,114.4949709
160383,22.46814435,114.4998263
160384,22.46821958,114.5046818
160385,22.46829467,114.5095373
160386,22.46836961,114.5143928
160387,22.4684444,114.5192483
160388,22.46851905,114.5241038
160389,22.46859355,114.5289594
161087,22.46182129,113.8784114
161088,22.4619152,113.883264
161090,22.46210258,113.8929694
161211,22.4723546,114.480323
161212,22.47243043,114.4851786
161213,22.47250612,114.4900341
161214,22.47258166,114.4948897
161215,22.47265705,114.4997453
161216,22.4727323,114.5046009
161217,22.4728074,114.5094565
161218,22.47288236,114.5143122
161219,22.47295717,114.5191679
161220,22.47303184,114.5240236
161221,22.47310635,114.5288793
161918,22.46623751,113.8734575
161919,22.46633159,113.8783103
161921,22.4665193,113.8880159
161923,22.46670642,113.8977216
162043,22.47686723,114.4802414
162044,22.47694308,114.485097
162045,22.47701879,114.4899528
162046,22.47709434,114.4948085
162047,22.47716975,114.4996642
162048,22.47724502,114.50452
162049,22.47732014,114.5093758
162050,22.47739511,114.5142316
162051,22.47746994,114.5190874
162052,22.47754462,114.5239433
162053,22.47761915,114.5287992
162054,22.47769354,114.5336551
162058,22.47798964,114.5530788
162059,22.4780633,114.5579348
162750,22.47074778,113.8733562
162751,22.47084187,113.8782091
162752,22.47093582,113.8830621
162754,22.47112328,113.8927681
162876,22.48145573,114.4850155
162877,22.48153145,114.4898714
162878,22.48160702,114.4947272
162879,22.48168245,114.4995832
162880,22.48175773,114.5044391
162881,22.48183287,114.509295
162882,22.48190786,114.514151
162883,22.4819827,114.519007
162884,22.4820574,114.523863
162887,22.48228061,114.5384312
162888,22.48235473,114.5432872
162889,22.48242869,114.5481434
162891,22.48257619,114.5578556
162892,22.48264972,114.5627118
162893,22.4827231,114.567568
163581,22.47516378,113.8684018
163582,22.47525804,113.8732549
163583,22.47535216,113.8781079
163585,22.47553995,113.8878142
163708,22.48596837,114.4849339
163709,22.48604411,114.48979
163710,22.4861197,114.494646
163711,22.48619514,114.4995021
163712,22.48627044,114.5043581
163713,22.48634559,114.5092143
163714,22.4864206,114.5140704
163715,22.48649546,114.5189265
163716,22.48657017,114.5237827
163717,22.48664474,114.5286389
163718,22.48671916,114.5334951
163719,22.48679344,114.5383513
163720,22.48686757,114.5432076
163721,22.48694155,114.5480638
163722,22.48701539,114.5529201
163723,22.48708908,114.5577764
163724,22.48716263,114.5626328
163725,22.48723603,114.5674891
163726,22.48730928,114.5723455
163727,22.48738239,114.5772019
164413,22.47967402,113.8683003
164414,22.4797683,113.8731535
164415,22.47986244,113.8780067
164416,22.47995643,113.88286
164426,22.48088832,113.9313941
164427,22.48098071,113.9362477
164539,22.49040511,114.4799962
164540,22.49048101,114.4848523
164541,22.49055677,114.4897085
164542,22.49063237,114.4945647
164543,22.49070783,114.4994209
164544,22.49078315,114.5042772
164545,22.49085832,114.5091334
164546,22.49093334,114.5139897
164547,22.49100822,114.518846
164548,22.49108295,114.5237024
164549,22.49115753,114.5285587
164550,22.49123197,114.5334151
164551,22.49130626,114.5382715
164553,22.49145441,114.5479843
164554,22.49152826,114.5528407
164555,22.49160197,114.5576972
164557,22.49174895,114.5674102
164558,22.49182222,114.5722667
164559,22.49189534,114.5771233
164561,22.49204115,114.5868364
164562,22.49211384,114.591693
165245,22.48418426,113.8681987
165247,22.48437272,113.8779055
165248,22.48446673,113.8827589
165371,22.49491773,114.4799144
165372,22.49499365,114.4847707
165374,22.49514504,114.4944834
165375,22.49522052,114.4993398
165376,22.49529585,114.5041962
165377,22.49537104,114.5090526
165378,22.49544608,114.5139091
165379,22.49552097,114.5187655
165380,22.49559572,114.523622
165381,22.49567032,114.5284785
165383,22.49581908,114.5381916
165384,22.49589325,114.5430481
165385,22.49596726,114.5479047
165387,22.49611486,114.557618
165388,22.49618844,114.5624746
165389,22.49626187,114.5673313
165390,22.49633515,114.5721879
165391,22.49640829,114.5770447
165392,22.49648129,114.5819014
165393,22.49655414,114.5867581
165394,22.49662684,114.5916149
165395,22.49669939,114.5964717
165396,22.4967718,114.6013285
165397,22.49684406,114.6061853
165398,22.49691618,114.6110422
166084,22.4893517,113.9020724
166203,22.49943035,114.4798326
166204,22.49950628,114.4846891
166205,22.49958207,114.4895456
166206,22.49965771,114.4944021
166207,22.49973321,114.4992586
166208,22.49980855,114.5041152
166209,22.49988376,114.5089718
166210,22.49995881,114.5138284
166211,22.50003372,114.518685
166212,22.50010849,114.5235416
166213,22.5001831,114.5283983
166214,22.50025758,114.533255
166215,22.5003319,114.5381117
166216,22.50040608,114.5429684
166217,22.50048011,114.5478251
166218,22.500554,114.5526819
166219,22.50062774,114.5575387
166220,22.50070134,114.5623955
166221,22.50077479,114.5672523
166223,22.50092124,114.576966
166224,22.50099425,114.5818229
166225,22.50106712,114.5866798
166226,22.50113983,114.5915367
166227,22.50121241,114.5963937
166228,22.50128483,114.6012506
166229,22.50135711,114.6061076
166908,22.49311024,113.8631419
167035,22.50394296,114.4797508
167036,22.50401891,114.4846074
167037,22.50409472,114.4894641
167038,22.50417038,114.4943208
167040,22.50432125,114.5040342
167041,22.50439647,114.5088909
167042,22.50447154,114.5137477
167043,22.50454647,114.5186044
167044,22.50462125,114.5234612
167045,22.50469589,114.5283181
167046,22.50477037,114.5331749
167047,22.50484472,114.5380318
167048,22.50491891,114.5428886
167049,22.50499296,114.5477455
167050,22.50506687,114.5526025
167051,22.50514062,114.5574594
167052,22.50521423,114.5623164
167053,22.5052877,114.5671733
167054,22.50536102,114.5720303
167055,22.50543419,114.5768873
167056,22.50550722,114.5817444
167057,22.5055801,114.5866014
167058,22.50565283,114.5914585
167059,22.50572542,114.5963156
167060,22.50579786,114.6011727
167061,22.50587015,114.6060299
167062,22.5059423,114.610887
167063,22.5060143,114.6157442
167064,22.50608616,114.6206014
167735,22.4971457,113.8387714
167736,22.49724094,113.8436251
167737,22.49733603,113.8484788
167748,22.49837245,113.9018714
167778,22.50110933,114.0475031
167779,22.5011983,114.0523579
167780,22.50128712,114.0572127
167866,22.50837946,114.4748122
167867,22.50845558,114.479669
167868,22.50853154,114.4845258
167869,22.50860736,114.4893826
167870,22.50868304,114.4942394
167871,22.50875857,114.4990963
167872,22.50883395,114.5039531
167873,22.50890918,114.50881
167874,22.50898427,114.5136669
167875,22.50905922,114.5185239
167876,22.50913401,114.5233808
167877,22.50920867,114.5282378
167878,22.50928317,114.5330948
167879,22.50935753,114.5379518
167880,22.50943174,114.5428089
167881,22.50950581,114.5476659
167882,22.50957973,114.552523
167883,22.5096535,114.5573801
167884,22.50972713,114.5622372
167885,22.50980061,114.5670943
167886,22.50987394,114.5719515
167887,22.50994713,114.5768087
167888,22.51002017,114.5816659
167889,22.51009307,114.5865231
167890,22.51016582,114.5913803
167891,22.51023842,114.5962376
167892,22.51031088,114.6010949
167893,22.51038319,114.6059522
167894,22.51045536,114.6108095
167895,22.51052738,114.6156668
167896,22.51059925,114.6205242
168567,22.5016558,113.8386689
168568,22.50175106,113.8435227
168569,22.50184617,113.8483766
168572,22.50213065,113.8629383
168590,22.50380991,113.9503138
168607,22.50535247,114.0328426
168608,22.5054419,114.0376975
168612,22.50579814,114.0571172
168698,22.51289206,114.4747302
168699,22.51296819,114.4795871
168700,22.51304417,114.4844441
168702,22.5131957,114.494158
168703,22.51327124,114.499015
168704,22.51334664,114.5038721
168707,22.51357196,114.5184433
168708,22.51364677,114.5233004
168709,22.51372144,114.5281575
168710,22.51379596,114.5330147
168711,22.51387034,114.5378719
168712,22.51394457,114.542729
168713,22.51401865,114.5475863
168715,22.51416638,114.5573007
168716,22.51424002,114.562158
168717,22.51431352,114.5670153
168719,22.51446007,114.57673
168720,22.51453313,114.5815873
168721,22.51460604,114.5864447
168722,22.51467881,114.5913021
168723,22.51475143,114.5961595
168724,22.5148239,114.6010169
168725,22.51489623,114.6058744
168726,22.51496841,114.6107319
168727,22.51504045,114.6155894
168728,22.51511233,114.6204469
168729,22.51518408,114.6253044
169401,22.50635631,113.8482743
169402,22.5064513,113.8531283
169404,22.50664085,113.8628365
169439,22.50986339,114.0327463
169531,22.51748079,114.4795053
169532,22.51755679,114.4843624
169533,22.51763265,114.4892195
169534,22.51770836,114.4940766
169535,22.51778392,114.4989338
169536,22.51785933,114.503791
169537,22.5179346,114.5086482
169538,22.51800972,114.5135054
169539,22.5180847,114.5183627
169540,22.51815953,114.5232199
169541,22.51823422,114.5280772
169542,22.51830875,114.5329345
169543,22.51838314,114.5377919
169544,22.51845739,114.5426492
169545,22.51853149,114.5475066
169546,22.51860544,114.552364
169547,22.51867925,114.5572214
169548,22.51875291,114.5620788
169549,22.51882642,114.5669363
169550,22.51889979,114.5717937
169551,22.51897301,114.5766512
169552,22.51904609,114.5815088
169553,22.51911901,114.5863663
169554,22.5191918,114.5912238
169555,22.51926443,114.5960814
169556,22.51933692,114.600939
169557,22.51940926,114.6057966
169558,22.51948146,114.6106542
169559,22.51955351,114.6155119
169560,22.51962542,114.6203696
170232,22.51077129,113.8433178
170233,22.51086645,113.8481719
170234,22.51096146,113.8530262
170236,22.51115105,113.8627347
170270,22.51428469,114.0277948
170271,22.5143743,114.0326499
170279,22.51508593,114.071492
170280,22.51517423,114.0763474
170281,22.51526238,114.0812027
170364,22.52206941,114.4842806
170366,22.52222101,114.4939952
170367,22.52229659,114.4988525
170368,22.52237202,114.5037099
170369,22.52244731,114.5085673
170370,22.52252245,114.5134246
170371,22.52259744,114.518282
170372,22.52267229,114.5231395
170373,22.52274699,114.5279969
170374,22.52282154,114.5328544
170375,22.52289595,114.5377119
170376,22.52297021,114.5425694
170377,22.52304433,114.5474269
170378,22.52311829,114.5522845
170379,22.52319212,114.557142
170380,22.52326579,114.5619996
170381,22.52333932,114.5668572
170382,22.52341271,114.5717148
170383,22.52348594,114.5765725
170384,22.52355904,114.5814302
170385,22.52363198,114.5862879
170386,22.52370478,114.5911456
170387,22.52377743,114.5960033
170388,22.52384994,114.600861
170389,22.5239223,114.6057188
170390,22.52399451,114.6105766
170391,22.52406657,114.6154344
171064,22.5152814,113.8432152
171065,22.51537658,113.8480696
171068,22.51566124,113.8626328
171114,22.51986151,114.0859635
171197,22.52665792,114.4890563
171199,22.52680926,114.4987713
171200,22.5268847,114.5036288
171202,22.52703516,114.5133438
171204,22.52718504,114.523059
171205,22.52725975,114.5279166
171206,22.52733433,114.5327742
171207,22.52740875,114.5376318
171208,22.52748303,114.5424895
171209,22.52755716,114.5473472
171210,22.52763115,114.5522049
171211,22.52770498,114.5570626
171212,22.52777868,114.5619204
171213,22.52785222,114.5667781
171214,22.52792562,114.5716359
171215,22.52799888,114.5764937
171216,22.52807198,114.5813516
171217,22.52814494,114.5862094
171218,22.52821776,114.5910673
171219,22.52829043,114.5959252
171220,22.52836295,114.6007831
171221,22.52843532,114.605641
171222,22.52850755,114.6104989
171902,22.52036052,113.8722401
171904,22.52054902,113.8819494
171906,22.52073694,113.8916589
171931,22.52303664,114.0130354
171946,22.52437263,114.0858688
172028,22.53109465,114.4841171
172030,22.53124631,114.4938323
172033,22.53147271,114.5084053
172035,22.53162291,114.5181207
172036,22.53169779,114.5229785
172037,22.53177252,114.5278362
172038,22.53184711,114.532694
172039,22.53192155,114.5375518
172040,22.53199584,114.5424096
172041,22.53206999,114.5472675
172043,22.53221785,114.5569832
172044,22.53229156,114.5618411
172045,22.53236512,114.566699
172047,22.53251181,114.576415
172048,22.53258493,114.5812729
172049,22.53265791,114.5861309
172050,22.53273074,114.590989
172051,22.53280342,114.595847
172052,22.53287596,114.6007051
172732,22.52468162,113.8624289
172735,22.5249651,113.8769933
172864,22.53591007,114.5034665
172866,22.53606059,114.5131821
172868,22.53621053,114.5228979
172869,22.53628528,114.5277558
172870,22.53635989,114.5326138
172871,22.53643434,114.5374717
172872,22.53650865,114.5423297
172873,22.53658282,114.5471877
172874,22.53665684,114.5520457
172875,22.53673071,114.5569038
172876,22.53680443,114.5617618
172877,22.53687801,114.5666199
172878,22.53695145,114.571478
172879,22.53702473,114.5763361
172880,22.53709787,114.5811943
172881,22.53717087,114.5860525
172882,22.53724371,114.5909106
172883,22.53731641,114.5957688
172884,22.53738897,114.6006271
172885,22.53746137,114.6054853
173564,22.52919181,113.862327
173568,22.52956957,113.8817468
173610,22.53339487,114.0856794
173613,22.53365825,114.1002477
173617,22.53400736,114.1196724
173692,22.54011987,114.4839535
173693,22.54019581,114.4888114
173695,22.54034724,114.4985273
173697,22.5404981,114.5082433
173699,22.54064836,114.5179593
173700,22.54072327,114.5228174
173701,22.54079804,114.5276754
173702,22.54087266,114.5325335
173703,22.54094714,114.5373917
173704,22.54102146,114.5422498
173705,22.54109565,114.547108
173706,22.54116968,114.5519661
173707,22.54124357,114.5568243
173708,22.54131731,114.5616825
173709,22.5413909,114.5665408
173710,22.54146435,114.571399
173711,22.54153766,114.5762573
173712,22.54161081,114.5811156
173713,22.54168382,114.5859739
173714,22.54175668,114.5908323
173715,22.5418294,114.5956906
173716,22.54190197,114.600549
173717,22.54197439,114.6054074
174395,22.53360717,113.8573699
174397,22.53379667,113.8670801
174402,22.53426788,113.8913558
174523,22.54455637,114.4790136
174525,22.54470843,114.4887297
174526,22.54478424,114.4935878
174527,22.5448599,114.4984459
174528,22.54493542,114.5033041
174530,22.54508601,114.5130204
174532,22.54523601,114.5227368
174533,22.5453108,114.527595
174534,22.54538544,114.5324533
174535,22.54545993,114.5373116
174536,22.54553427,114.5421698
174537,22.54560847,114.5470282
174538,22.54568252,114.5518865
174539,22.54575642,114.5567449
174540,22.54583018,114.5616032
174541,22.54590379,114.5664616
174542,22.54597726,114.57132
174543,22.54605058,114.5761785
174544,22.54612375,114.5810369
174545,22.54619677,114.5858954
174549,22.54648741,114.6053295
175227,22.53811733,113.8572678
175228,22.53821218,113.862123
175229,22.53830688,113.8669782
175286,22.54346315,114.1437681
175354,22.54899269,114.4740734
175356,22.54914508,114.4837898
175357,22.54922105,114.488648
175359,22.54937255,114.4983645
175361,22.54952347,114.5080811
175363,22.54967381,114.5177978
175365,22.54982355,114.5275146
175367,22.54997271,114.5372314
175369,22.55012129,114.5469484
175371,22.55026928,114.5566654
175372,22.55034305,114.5615239
175373,22.55041668,114.5663825
176058,22.54253247,113.8523102
176059,22.54262749,113.8571656
176063,22.54300608,113.8765872
176064,22.54310036,113.8814427
176184,22.55335226,114.4642746
176185,22.55342883,114.4691329
176187,22.55358154,114.4788496
176188,22.55365768,114.4837079
176189,22.55373367,114.4885663
176190,22.55380951,114.4934247
176192,22.55396075,114.5031416
176193,22.55403616,114.508
176194,22.55411141,114.5128585
176195,22.55418652,114.517717
176196,22.55426149,114.5225756
176198,22.55441097,114.5322927
176200,22.55455987,114.5420099
176201,22.5546341,114.5468685
176202,22.55470819,114.5517272
176203,22.55478213,114.5565858
176204,22.55485592,114.5614445
176890,22.5470426,113.8522079
176894,22.54742187,113.87163
176958,22.5531718,114.1824387
176959,22.55325689,114.1872959
176960,22.55334183,114.1921531
176965,22.55376434,114.2164394
177016,22.55786479,114.4641921
177017,22.55794138,114.4690505
177018,22.55801782,114.473909
177021,22.55824628,114.4884846
177023,22.55839785,114.4982017
177029,22.55884905,114.5273536
177031,22.55899828,114.5370711
177033,22.55914692,114.5467887
177035,22.55929497,114.5565063
177721,22.55145753,113.8472498
177722,22.55155273,113.8521055
177725,22.55183746,113.8666725
177788,22.55751264,114.1726325
177789,22.55759804,114.1774897
177790,22.55768329,114.1823471
177791,22.55776839,114.1872044
177792,22.55785335,114.1920617
177793,22.55793817,114.1969191
177794,22.55802283,114.2017765
177796,22.55819173,114.2114914
177848,22.56237731,114.4641095
177850,22.56253039,114.4738268
177852,22.56268287,114.4835441
177854,22.56283477,114.4932615
177861,22.5633618,114.5272731
177862,22.5634365,114.532132
177863,22.56351106,114.5369909
177864,22.56358547,114.5418499
177865,22.56365973,114.5467088
177866,22.56373385,114.5515678
178553,22.55596764,113.8471472
178619,22.56193852,114.167683
178620,22.56202408,114.1725404
178622,22.56219477,114.1822553
178626,22.56253439,114.2016854
178627,22.56261893,114.206543
178628,22.56270332,114.2114006
178630,22.56287167,114.2211159
178679,22.56681307,114.4591682
178681,22.56696647,114.4688857
178682,22.56704294,114.4737445
178683,22.56711928,114.4786033
178685,22.5672715,114.488321
178687,22.56742314,114.4980388
178693,22.56787454,114.5271926
178695,22.56802383,114.5369107
178696,22.56809826,114.5417698
178697,22.56817254,114.5466289
179384,22.56038235,113.8421887
179416,22.56336227,113.9975907
179417,22.56345298,114.0024475
179457,22.56696125,114.1967366
179459,22.56713051,114.206452
179460,22.56721492,114.2113098
179461,22.56729918,114.2161676
179463,22.56746727,114.2258832
179464,22.5675511,114.2307411
179473,22.56829893,114.2744628
179475,22.56846351,114.284179
179476,22.56854557,114.2890371
179507,22.57101695,114.43965
179508,22.57109432,114.4445088
179510,22.57124864,114.4542265
179512,22.57140236,114.4639443
179517,22.57178411,114.4882392
179520,22.5720114,114.5028164
179527,22.57253661,114.5368305
179528,22.57261105,114.5416897
179529,22.57268535,114.546549
180215,22.56479687,113.8372299
180249,22.56796374,114.0023499
180253,22.56832519,114.0217777
180288,22.57138791,114.1917874
180290,22.5715575,114.2015032
180291,22.57164208,114.2063611
180292,22.57172651,114.211219
180293,22.57181079,114.2160769
180294,22.57189493,114.2209349
180296,22.57206277,114.2306509
180297,22.57214646,114.2355089
180298,22.57223001,114.240367
180302,22.57256275,114.2597994
180304,22.57272824,114.2695158
180306,22.57289314,114.2792323
180307,22.57297537,114.2840905
180309,22.5731394,114.2938071
